"DATE_TIME";"1__1_4550_002_A___Actual_Valve_Position";"1__1_4550_003_A___Desired_Valve_Position";"1__1_4550_102_B___Actual_Valve_Position";"1__1_4550_103_B___Desired_Valve_Position"
"2025-05-19 12:53:03 708000us";62.80;62.80;62.80;63.20
"2025-05-19 12:53:03 808000us";62.80;62.80;62.80;62.40
"2025-05-19 12:53:03 908000us";62.40;62.80;62.80;62.80
"2025-05-19 12:53:04 008000us";62.40;62.40;62.40;62.80
"2025-05-19 12:53:04 108000us";62.40;62.00;62.80;62.40
"2025-05-19 12:53:04 208000us";62.40;62.40;62.40;62.40
"2025-05-19 12:53:04 308000us";62.40;62.00;62.40;62.40
"2025-05-19 12:53:04 408000us";62.00;62.00;62.00;61.60
"2025-05-19 12:53:04 508000us";62.00;62.00;61.60;62.00
"2025-05-19 12:53:04 608000us";61.60;62.40;61.60;61.60
"2025-05-19 12:53:04 708000us";61.60;62.00;62.00;61.60
"2025-05-19 12:53:04 808000us";61.60;61.20;61.60;61.20
"2025-05-19 12:53:04 908000us";61.20;61.20;61.20;61.20
"2025-05-19 12:53:05 008000us";60.80;60.40;61.20;60.40
"2025-05-19 12:53:05 108000us";60.40;60.40;60.40;60.80
"2025-05-19 12:53:05 208000us";60.40;60.40;60.40;60.40
"2025-05-19 12:53:05 308000us";60.40;60.40;60.40;60.00
"2025-05-19 12:53:05 408000us";60.00;60.40;60.40;60.00
"2025-05-19 12:53:05 508000us";60.00;60.00;59.60;59.60
"2025-05-19 12:53:05 608000us";60.40;60.40;59.60;60.40
"2025-05-19 12:53:05 708000us";60.00;60.40;60.40;60.00
"2025-05-19 12:53:05 808000us";60.00;60.00;60.00;60.40
"2025-05-19 12:53:05 908000us";60.00;60.00;60.00;60.00
"2025-05-19 12:53:06 008000us";60.00;60.00;60.00;60.40
"2025-05-19 12:53:06 108000us";60.40;60.40;60.40;60.00
"2025-05-19 12:53:06 208000us";60.40;60.40;60.40;60.40
"2025-05-19 12:53:06 308000us";60.40;60.40;60.40;60.80
"2025-05-19 12:53:06 408000us";60.80;61.20;60.80;61.20
"2025-05-19 12:53:06 508000us";61.20;61.60;61.60;61.20
"2025-05-19 12:53:06 608000us";61.20;61.60;61.60;61.20
"2025-05-19 12:53:06 708000us";61.60;61.60;61.20;61.60
"2025-05-19 12:53:06 808000us";61.60;61.60;61.60;62.00
"2025-05-19 12:53:06 908000us";62.00;62.00;62.00;61.60
"2025-05-19 12:53:07 008000us";62.00;62.40;62.00;62.00
"2025-05-19 12:53:07 108000us";62.00;62.00;62.00;61.60
"2025-05-19 12:53:07 208000us";62.00;62.40;62.00;62.40
"2025-05-19 12:53:07 308000us";62.00;62.40;62.40;62.00
"2025-05-19 12:53:07 408000us";62.00;62.80;62.80;63.20
"2025-05-19 12:53:07 508000us";62.40;62.80;63.20;62.80
"2025-05-19 12:53:07 608000us";62.80;63.20;63.20;62.80
"2025-05-19 12:53:07 708000us";63.20;63.60;63.20;63.20
"2025-05-19 12:53:07 808000us";62.80;63.20;63.20;62.80
"2025-05-19 12:53:07 908000us";62.80;62.40;63.20;63.20
"2025-05-19 12:53:08 008000us";62.80;62.40;62.40;62.00
"2025-05-19 12:53:08 108000us";62.40;62.00;62.00;62.00
"2025-05-19 12:53:08 208000us";62.00;62.00;61.60;62.00
"2025-05-19 12:53:08 308000us";61.60;61.20;61.60;61.60
"2025-05-19 12:53:08 408000us";61.60;61.20;61.20;61.60
"2025-05-19 12:53:08 508000us";61.20;60.80;61.20;60.80
"2025-05-19 12:53:08 608000us";61.20;60.80;60.80;60.80
"2025-05-19 12:53:08 708000us";61.20;60.80;60.80;61.20
"2025-05-19 12:53:08 808000us";60.80;60.80;60.80;60.40
"2025-05-19 12:53:08 908000us";60.80;60.80;60.40;60.80
"2025-05-19 12:53:09 008000us";60.80;60.80;60.80;60.80
"2025-05-19 12:53:09 108000us";61.20;60.80;60.80;61.20
"2025-05-19 12:53:09 208000us";60.80;61.20;60.80;60.80
"2025-05-19 12:53:09 308000us";60.80;61.20;60.80;60.80
"2025-05-19 12:53:09 408000us";60.80;61.20;60.80;60.80
"2025-05-19 12:53:09 508000us";60.80;61.60;61.60;61.60
"2025-05-19 12:53:09 608000us";61.60;61.60;61.60;61.60
"2025-05-19 12:53:09 708000us";62.00;61.60;61.60;62.00
"2025-05-19 12:53:09 808000us";61.60;62.00;61.60;61.60
"2025-05-19 12:53:09 908000us";62.00;61.60;61.60;62.40
"2025-05-19 12:53:10 008000us";62.00;62.40;62.00;62.00
"2025-05-19 12:53:10 108000us";62.00;62.40;62.40;62.00
"2025-05-19 12:53:10 208000us";62.00;62.00;62.00;62.00
"2025-05-19 12:53:10 308000us";62.00;62.00;62.00;62.40
"2025-05-19 12:53:10 408000us";62.00;62.00;62.00;61.60
"2025-05-19 12:53:10 508000us";62.00;61.60;61.60;61.20
"2025-05-19 12:53:10 608000us";61.60;61.60;61.20;61.20
"2025-05-19 12:53:10 708000us";61.60;61.60;61.60;62.00
"2025-05-19 12:53:10 808000us";61.60;61.60;61.60;61.20
"2025-05-19 12:53:10 908000us";61.60;61.60;61.20;61.60
"2025-05-19 12:53:11 008000us";61.60;61.20;61.20;61.60
"2025-05-19 12:53:11 108000us";61.20;60.80;61.20;61.60
"2025-05-19 12:53:11 208000us";61.20;61.60;61.20;61.20
"2025-05-19 12:53:11 308000us";61.60;60.80;61.20;61.20
"2025-05-19 12:53:11 408000us";61.20;61.20;61.20;61.20
"2025-05-19 12:53:11 508000us";61.20;61.20;61.20;61.60
"2025-05-19 12:53:11 608000us";61.20;61.20;61.20;60.80
"2025-05-19 12:53:11 708000us";61.20;60.80;60.80;60.80
"2025-05-19 12:53:11 808000us";60.80;60.80;60.40;60.40
"2025-05-19 12:53:11 908000us";60.80;60.80;60.80;60.80
"2025-05-19 12:53:12 008000us";60.80;60.80;60.80;61.20
"2025-05-19 12:53:12 108000us";61.20;60.80;60.80;60.80
"2025-05-19 12:53:12 208000us";61.20;60.80;60.80;60.80
"2025-05-19 12:53:12 308000us";60.80;60.80;60.80;60.80
"2025-05-19 12:53:12 408000us";60.80;60.40;60.80;60.80
"2025-05-19 12:53:12 508000us";61.20;60.80;60.80;60.80
"2025-05-19 12:53:12 608000us";60.80;61.60;60.80;61.20
"2025-05-19 12:53:12 708000us";61.20;61.60;61.60;62.00
"2025-05-19 12:53:12 808000us";61.60;61.60;62.00;61.60
"2025-05-19 12:53:12 908000us";61.60;61.60;61.60;62.00
"2025-05-19 12:53:13 008000us";62.00;62.00;62.00;62.00
"2025-05-19 12:53:13 108000us";62.00;62.00;62.40;62.40
"2025-05-19 12:53:13 208000us";62.80;62.80;62.40;62.40
"2025-05-19 12:53:13 308000us";62.40;62.40;62.40;62.40
"2025-05-19 12:53:13 408000us";62.40;62.80;62.40;62.40
"2025-05-19 12:53:13 508000us";62.80;62.40;62.80;62.80
"2025-05-19 12:53:13 608000us";62.80;62.40;62.80;62.80
"2025-05-19 12:53:13 708000us";62.80;63.20;62.80;62.80
"2025-05-19 12:53:13 808000us";62.80;62.80;62.80;62.40
"2025-05-19 12:53:13 908000us";62.80;62.80;62.80;63.20
"2025-05-19 12:53:14 008000us";62.80;62.80;63.20;62.80
"2025-05-19 12:53:14 108000us";62.80;62.80;62.80;62.40
"2025-05-19 12:53:14 208000us";62.80;62.80;62.40;62.80
"2025-05-19 12:53:14 308000us";62.80;62.80;62.80;62.80
"2025-05-19 12:53:14 408000us";62.40;62.40;62.40;62.80
"2025-05-19 12:53:14 508000us";62.80;62.40;62.40;62.40
"2025-05-19 12:53:14 608000us";62.40;62.40;62.40;62.40
"2025-05-19 12:53:14 708000us";62.40;62.00;62.40;62.80
"2025-05-19 12:53:14 808000us";62.40;62.80;62.40;62.40
"2025-05-19 12:53:14 908000us";62.00;61.60;62.40;61.60
"2025-05-19 12:53:15 008000us";62.00;61.60;61.20;61.60
"2025-05-19 12:53:15 108000us";62.00;61.60;61.60;61.60
"2025-05-19 12:53:15 208000us";61.60;61.60;61.60;61.60
"2025-05-19 12:53:15 308000us";61.60;61.60;61.60;61.60
"2025-05-19 12:53:15 408000us";61.60;61.20;61.60;61.60
"2025-05-19 12:53:15 508000us";61.60;61.60;61.20;61.60
"2025-05-19 12:53:15 608000us";61.60;61.60;61.60;61.60
"2025-05-19 12:53:15 708000us";61.60;61.60;61.60;61.20
"2025-05-19 12:53:15 808000us";61.60;61.60;61.20;61.60
"2025-05-19 12:53:15 908000us";61.60;61.60;61.60;61.60
"2025-05-19 12:53:16 008000us";62.00;62.40;62.00;62.00
"2025-05-19 12:53:16 108000us";62.00;62.40;62.40;62.00
"2025-05-19 12:53:16 208000us";62.00;62.40;62.40;62.40
"2025-05-19 12:53:16 308000us";62.40;62.40;62.40;62.80
"2025-05-19 12:53:16 408000us";62.40;62.40;62.40;62.40
"2025-05-19 12:53:16 508000us";62.40;63.20;62.80;63.20
"2025-05-19 12:53:16 608000us";62.80;62.80;63.20;62.80
"2025-05-19 12:53:16 708000us";63.20;62.80;63.20;63.20
"2025-05-19 12:53:16 808000us";63.20;63.20;62.80;63.20
"2025-05-19 12:53:16 908000us";62.80;63.60;63.20;63.20
"2025-05-19 12:53:17 008000us";63.20;63.60;63.20;63.20
"2025-05-19 12:53:17 108000us";63.20;63.60;63.60;63.60
"2025-05-19 12:53:17 208000us";63.60;63.20;63.20;63.20
"2025-05-19 12:53:17 308000us";63.20;63.60;63.20;63.60
"2025-05-19 12:53:17 408000us";63.60;63.20;63.60;63.60
"2025-05-19 12:53:17 508000us";63.20;63.20;63.20;62.80
"2025-05-19 12:53:17 608000us";62.80;63.60;62.80;63.20
"2025-05-19 12:53:17 708000us";63.20;63.60;63.60;63.20
"2025-05-19 12:53:17 808000us";63.20;63.60;63.20;63.20
"2025-05-19 12:53:17 908000us";63.20;62.80;62.80;62.80
"2025-05-19 12:53:18 008000us";62.80;63.20;62.80;62.80
"2025-05-19 12:53:18 108000us";62.40;62.40;62.80;62.40
"2025-05-19 12:53:18 208000us";62.80;62.40;62.40;62.40
"2025-05-19 12:53:18 308000us";62.40;62.40;62.40;62.40
"2025-05-19 12:53:18 408000us";62.40;62.40;62.40;62.40
"2025-05-19 12:53:18 508000us";62.40;62.40;62.00;61.20
"2025-05-19 12:53:18 608000us";62.00;62.00;61.60;62.00
"2025-05-19 12:53:18 708000us";62.00;61.20;61.60;61.20
"2025-05-19 12:53:18 808000us";61.20;61.20;61.20;61.60
"2025-05-19 12:53:18 908000us";60.80;60.80;61.20;60.80
"2025-05-19 12:53:19 008000us";60.80;60.40;60.40;60.80
"2025-05-19 12:53:19 108000us";60.40;60.40;60.40;60.40
"2025-05-19 12:53:19 208000us";60.40;60.40;60.40;60.80
"2025-05-19 12:53:19 308000us";60.40;60.80;60.40;60.40
"2025-05-19 12:53:19 408000us";60.40;60.40;60.40;60.40
"2025-05-19 12:53:19 508000us";60.40;60.40;60.40;60.80
"2025-05-19 12:53:19 608000us";60.40;60.80;60.40;60.00
"2025-05-19 12:53:19 708000us";60.40;60.40;60.40;60.40
"2025-05-19 12:53:19 808000us";60.40;60.80;60.40;60.40
"2025-05-19 12:53:19 908000us";60.40;60.80;60.40;60.40
"2025-05-19 12:53:20 008000us";60.80;61.20;60.80;61.20
"2025-05-19 12:53:20 108000us";60.80;61.60;61.60;61.20
"2025-05-19 12:53:20 208000us";61.20;60.80;61.20;61.20
"2025-05-19 12:53:20 308000us";61.60;61.60;61.20;61.60
"2025-05-19 12:53:20 408000us";61.60;62.40;61.60;62.00
"2025-05-19 12:53:20 508000us";61.60;62.00;62.40;62.00
"2025-05-19 12:53:20 608000us";61.60;62.00;62.00;62.40
"2025-05-19 12:53:20 708000us";62.40;62.40;62.80;62.80
"2025-05-19 12:53:20 808000us";62.40;62.40;62.80;62.80
"2025-05-19 12:53:20 908000us";62.40;62.80;62.80;62.80
"2025-05-19 12:53:21 008000us";62.80;62.40;62.80;62.80
"2025-05-19 12:53:21 108000us";62.80;63.20;62.80;62.80
"2025-05-19 12:53:21 208000us";62.80;63.60;62.80;63.20
"2025-05-19 12:53:21 308000us";62.80;63.60;63.20;62.80
"2025-05-19 12:53:21 408000us";63.20;63.20;63.20;63.60
"2025-05-19 12:53:21 508000us";63.20;63.60;63.60;63.60
"2025-05-19 12:53:21 608000us";63.20;63.60;63.60;63.60
"2025-05-19 12:53:21 708000us";63.20;63.20;63.60;63.20
"2025-05-19 12:53:21 808000us";63.20;63.20;63.20;63.20
"2025-05-19 12:53:21 908000us";63.60;63.20;63.20;63.60
"2025-05-19 12:53:22 008000us";63.60;63.20;63.20;62.80
"2025-05-19 12:53:22 108000us";62.80;63.20;63.20;62.80
"2025-05-19 12:53:22 208000us";62.80;62.80;62.80;62.80
"2025-05-19 12:53:22 308000us";63.20;62.80;62.80;62.80
"2025-05-19 12:53:22 408000us";62.40;62.80;62.80;62.80
"2025-05-19 12:53:22 508000us";62.40;62.00;62.80;62.40
"2025-05-19 12:53:22 608000us";62.40;62.40;62.00;62.40
"2025-05-19 12:53:22 708000us";62.40;62.40;62.40;62.40
"2025-05-19 12:53:22 808000us";62.40;62.40;62.40;62.40
"2025-05-19 12:53:22 908000us";62.00;62.00;61.60;61.20
"2025-05-19 12:53:23 008000us";61.60;61.20;61.20;62.00
"2025-05-19 12:53:23 108000us";61.60;61.20;61.20;61.20
"2025-05-19 12:53:23 208000us";60.80;60.80;61.20;60.40
"2025-05-19 12:53:23 308000us";60.80;60.80;60.80;60.40
"2025-05-19 12:53:23 408000us";60.80;60.80;60.80;60.80
"2025-05-19 12:53:23 508000us";60.80;60.40;60.40;60.80
"2025-05-19 12:53:23 608000us";60.00;60.40;60.40;60.40
"2025-05-19 12:53:23 708000us";60.40;60.80;60.00;60.00
"2025-05-19 12:53:23 808000us";60.80;60.80;60.40;61.20
"2025-05-19 12:53:23 908000us";60.80;60.80;61.20;61.20
"2025-05-19 12:53:24 008000us";60.80;61.20;61.20;60.80
"2025-05-19 12:53:24 108000us";60.80;61.20;60.80;61.20
"2025-05-19 12:53:24 208000us";61.20;60.80;61.20;61.20
"2025-05-19 12:53:24 308000us";61.20;61.20;61.20;61.60
"2025-05-19 12:53:24 408000us";61.20;62.00;61.60;61.20
"2025-05-19 12:53:24 508000us";61.60;61.60;61.60;61.60
"2025-05-19 12:53:24 608000us";61.60;61.60;61.60;61.60
"2025-05-19 12:53:24 708000us";61.60;61.20;61.60;61.20
"2025-05-19 12:53:24 808000us";61.60;61.20;61.20;61.20
"2025-05-19 12:53:24 908000us";61.20;61.20;60.80;60.80
"2025-05-19 12:53:25 008000us";61.20;60.00;60.80;61.20
"2025-05-19 12:53:25 108000us";61.20;61.20;60.80;61.60
"2025-05-19 12:53:25 208000us";61.20;61.20;61.60;61.20
"2025-05-19 12:53:25 308000us";61.20;61.60;61.20;61.20
"2025-05-19 12:53:25 408000us";61.20;60.80;61.20;60.40
"2025-05-19 12:53:25 508000us";61.20;60.80;60.80;61.60
"2025-05-19 12:53:25 608000us";61.60;61.60;62.00;62.00
"2025-05-19 12:53:25 708000us";61.60;61.20;62.00;61.20
"2025-05-19 12:53:25 808000us";61.60;62.00;61.20;62.00
"2025-05-19 12:53:25 908000us";62.40;62.40;62.00;62.40
"2025-05-19 12:53:26 008000us";62.00;62.40;62.40;62.40
"2025-05-19 12:53:26 108000us";62.00;62.40;62.00;62.00
"2025-05-19 12:53:26 208000us";62.00;62.40;62.00;62.40
"2025-05-19 12:53:26 308000us";62.40;62.40;62.40;62.40
"2025-05-19 12:53:26 408000us";62.40;62.80;62.40;62.80
"2025-05-19 12:53:26 508000us";62.40;62.80;62.80;62.40
"2025-05-19 12:53:26 608000us";62.80;62.40;62.40;62.40
"2025-05-19 12:53:26 708000us";62.80;62.00;62.80;62.40
"2025-05-19 12:53:26 808000us";62.00;62.00;62.40;62.00
"2025-05-19 12:53:26 908000us";62.00;62.00;61.60;61.60
"2025-05-19 12:53:27 008000us";62.00;61.60;61.60;61.60
"2025-05-19 12:53:27 108000us";62.40;62.00;62.00;62.40
"2025-05-19 12:53:27 208000us";62.00;62.40;62.40;62.00
"2025-05-19 12:53:27 308000us";62.00;60.80;62.00;62.00
"2025-05-19 12:53:27 408000us";62.00;62.00;61.20;62.40
"2025-05-19 12:53:27 508000us";62.40;62.40;62.00;62.00
"2025-05-19 12:53:27 608000us";62.40;62.40;62.40;62.40
"2025-05-19 12:53:27 708000us";62.00;62.40;62.40;62.40
"2025-05-19 12:53:27 808000us";62.80;62.40;62.40;62.80
"2025-05-19 12:53:27 908000us";63.20;62.80;62.80;62.80
"2025-05-19 12:53:28 008000us";62.80;63.20;63.20;63.20
"2025-05-19 12:53:28 108000us";62.80;63.20;62.80;62.80
"2025-05-19 12:53:28 208000us";63.20;62.80;62.80;63.20
"2025-05-19 12:53:28 308000us";63.20;62.80;63.20;63.20
"2025-05-19 12:53:28 408000us";63.60;63.20;62.80;63.20
"2025-05-19 12:53:28 508000us";62.80;63.20;62.80;63.20
"2025-05-19 12:53:28 608000us";63.60;63.20;62.80;63.60
"2025-05-19 12:53:28 708000us";63.60;63.20;63.60;63.20
"2025-05-19 12:53:28 808000us";63.20;63.60;63.20;63.60
"2025-05-19 12:53:28 908000us";63.60;63.60;63.20;63.20
"2025-05-19 12:53:29 008000us";63.60;63.60;63.20;63.60
"2025-05-19 12:53:29 108000us";63.60;63.20;63.60;63.60
"2025-05-19 12:53:29 208000us";63.20;63.60;63.60;63.20
"2025-05-19 12:53:29 308000us";63.60;63.60;63.60;63.60
"2025-05-19 12:53:29 408000us";63.60;63.20;63.20;63.60
"2025-05-19 12:53:29 508000us";63.60;63.20;63.20;63.20
"2025-05-19 12:53:29 608000us";62.80;63.20;63.20;63.20
"2025-05-19 12:53:29 708000us";62.80;63.20;62.80;62.80
"2025-05-19 12:53:29 808000us";62.80;62.80;62.80;63.20
"2025-05-19 12:53:29 908000us";63.20;62.80;62.80;62.80
"2025-05-19 12:53:30 008000us";62.40;62.00;62.40;62.80
"2025-05-19 12:53:30 108000us";62.00;62.40;62.00;62.00
"2025-05-19 12:53:30 208000us";62.00;61.20;62.00;60.80
"2025-05-19 12:53:30 308000us";61.60;61.20;61.20;61.20
"2025-05-19 12:53:30 408000us";61.60;61.20;61.20;61.20
"2025-05-19 12:53:30 508000us";61.20;61.20;60.80;60.80
"2025-05-19 12:53:30 608000us";61.20;60.80;60.80;60.80
"2025-05-19 12:53:30 708000us";61.20;60.80;60.80;60.80
"2025-05-19 12:53:30 808000us";60.80;61.20;60.80;61.20
"2025-05-19 12:53:30 908000us";60.80;60.80;60.80;60.40
"2025-05-19 12:53:31 008000us";61.20;61.20;60.80;61.60
"2025-05-19 12:53:31 108000us";61.20;61.20;61.20;61.60
"2025-05-19 12:53:31 208000us";61.20;60.00;61.20;60.80
"2025-05-19 12:53:31 308000us";61.20;61.60;61.20;61.60
"2025-05-19 12:53:31 408000us";62.00;62.00;61.60;62.00
"2025-05-19 12:53:31 508000us";62.00;62.00;62.00;62.00
"2025-05-19 12:53:31 608000us";61.60;62.40;62.00;61.20
"2025-05-19 12:53:31 708000us";62.00;62.00;61.60;62.00
"2025-05-19 12:53:31 808000us";62.00;62.00;61.60;62.00
"2025-05-19 12:53:31 908000us";62.00;62.00;62.00;62.00
"2025-05-19 12:53:32 008000us";62.00;62.80;62.40;62.00
"2025-05-19 12:53:32 108000us";62.00;62.40;62.00;62.00
"2025-05-19 12:53:32 208000us";62.40;62.40;62.40;62.40
"2025-05-19 12:53:32 308000us";62.40;62.40;62.40;62.40
"2025-05-19 12:53:32 408000us";62.40;62.00;62.40;62.40
"2025-05-19 12:53:32 508000us";62.40;62.00;62.00;62.40
"2025-05-19 12:53:32 608000us";62.00;62.00;62.00;62.40
"2025-05-19 12:53:32 708000us";62.40;62.40;62.40;62.80
"2025-05-19 12:53:32 808000us";62.40;63.20;62.40;62.40
"2025-05-19 12:53:32 908000us";62.80;62.80;62.80;62.80
"2025-05-19 12:53:33 008000us";63.20;63.20;63.20;62.80
"2025-05-19 12:53:33 108000us";63.20;62.80;63.20;62.80
"2025-05-19 12:53:33 208000us";63.20;62.80;62.80;62.80
"2025-05-19 12:53:33 308000us";62.80;63.60;62.80;63.20
"2025-05-19 12:53:33 408000us";63.20;62.80;63.20;63.20
"2025-05-19 12:53:33 508000us";63.20;63.20;62.80;62.80
"2025-05-19 12:53:33 608000us";63.20;62.80;63.20;63.20
"2025-05-19 12:53:33 708000us";62.80;61.60;62.80;62.40
"2025-05-19 12:53:33 808000us";62.40;62.40;62.00;62.40
"2025-05-19 12:53:33 908000us";62.40;62.40;62.40;62.00
"2025-05-19 12:53:34 008000us";62.40;62.80;62.40;61.60
"2025-05-19 12:53:34 108000us";62.40;62.00;62.40;62.00
"2025-05-19 12:53:34 208000us";62.00;62.00;62.00;62.40
"2025-05-19 12:53:34 308000us";62.00;61.60;61.60;62.00
"2025-05-19 12:53:34 408000us";62.00;62.00;62.00;62.00
"2025-05-19 12:53:34 508000us";61.60;61.60;61.60;60.80
"2025-05-19 12:53:34 608000us";61.60;61.60;61.20;61.60
"2025-05-19 12:53:34 708000us";61.60;60.40;60.80;60.40
"2025-05-19 12:53:34 808000us";60.40;60.40;60.40;60.40
"2025-05-19 12:53:34 908000us";60.40;60.00;60.40;60.40
"2025-05-19 12:53:35 008000us";60.40;60.40;60.00;60.40
"2025-05-19 12:53:35 108000us";60.00;59.60;60.40;60.00
"2025-05-19 12:53:35 208000us";59.60;60.40;59.60;60.00
"2025-05-19 12:53:35 308000us";59.60;60.40;60.00;60.00
"2025-05-19 12:53:35 408000us";59.60;60.00;60.00;60.00
"2025-05-19 12:53:35 508000us";60.00;59.60;60.00;59.60
"2025-05-19 12:53:35 608000us";60.00;60.40;59.60;60.00
"2025-05-19 12:53:35 708000us";60.00;60.00;60.00;60.00
"2025-05-19 12:53:35 808000us";60.40;60.40;60.40;60.40
"2025-05-19 12:53:35 908000us";60.40;60.80;60.40;60.40
"2025-05-19 12:53:36 008000us";60.40;60.80;60.80;60.40
"2025-05-19 12:53:36 108000us";60.40;61.20;60.80;60.80
"2025-05-19 12:53:36 208000us";60.80;60.80;60.80;61.20
"2025-05-19 12:53:36 308000us";61.20;60.80;61.20;61.20
"2025-05-19 12:53:36 408000us";61.20;61.20;61.20;60.80
"2025-05-19 12:53:36 508000us";60.80;61.60;60.80;60.80
"2025-05-19 12:53:36 608000us";61.20;61.20;61.20;61.20
"2025-05-19 12:53:36 708000us";61.20;61.20;61.60;61.60
"2025-05-19 12:53:36 808000us";61.60;61.60;61.60;61.20
"2025-05-19 12:53:36 908000us";61.20;61.60;61.20;61.60
"2025-05-19 12:53:37 008000us";61.60;61.20;61.20;61.60
"2025-05-19 12:53:37 108000us";61.20;61.60;61.20;61.60
"2025-05-19 12:53:37 208000us";61.60;61.60;61.60;62.00
"2025-05-19 12:53:37 308000us";61.20;61.20;61.60;61.20
"2025-05-19 12:53:37 408000us";61.20;61.20;61.20;61.20
"2025-05-19 12:53:37 508000us";61.60;62.00;62.00;61.60
"2025-05-19 12:53:37 608000us";61.60;62.00;62.00;60.80
"2025-05-19 12:53:37 708000us";61.60;61.60;61.60;61.60
"2025-05-19 12:53:37 808000us";62.00;62.00;61.60;62.00
"2025-05-19 12:53:37 908000us";61.60;61.60;62.00;61.60
"2025-05-19 12:53:38 008000us";62.00;62.40;62.00;62.00
"2025-05-19 12:53:38 108000us";62.00;62.40;62.00;62.00
"2025-05-19 12:53:38 208000us";61.60;62.00;61.60;61.60
"2025-05-19 12:53:38 308000us";61.60;62.00;61.20;61.20
"2025-05-19 12:53:38 408000us";61.60;62.00;61.60;62.00
"2025-05-19 12:53:38 508000us";61.20;61.60;62.00;61.20
"2025-05-19 12:53:38 608000us";61.60;61.60;61.20;61.60
"2025-05-19 12:53:38 708000us";61.60;61.60;61.60;61.60
"2025-05-19 12:53:38 808000us";61.60;61.60;61.60;61.20
"2025-05-19 12:53:38 908000us";61.20;61.60;61.20;61.20
"2025-05-19 12:53:39 008000us";61.20;61.20;61.60;61.60
"2025-05-19 12:53:39 108000us";61.20;60.80;61.20;61.20
"2025-05-19 12:53:39 208000us";60.80;61.20;60.80;61.20
"2025-05-19 12:53:39 308000us";60.80;60.80;60.80;60.40
"2025-05-19 12:53:39 408000us";60.80;60.80;61.20;61.20
"2025-05-19 12:53:39 508000us";60.80;60.80;60.80;60.80
"2025-05-19 12:53:39 608000us";60.80;60.40;60.40;60.40
"2025-05-19 12:53:39 708000us";60.00;60.00;60.00;60.00
"2025-05-19 12:53:39 808000us";60.00;60.00;59.60;60.00
"2025-05-19 12:53:39 908000us";60.00;60.00;60.00;60.40
"2025-05-19 12:53:40 008000us";60.40;60.00;60.40;60.00
"2025-05-19 12:53:40 108000us";60.00;60.00;59.60;59.60
"2025-05-19 12:53:40 208000us";60.00;60.00;60.00;60.00
"2025-05-19 12:53:40 308000us";60.00;60.00;60.00;59.60
"2025-05-19 12:53:40 408000us";59.60;60.40;59.60;59.60
"2025-05-19 12:53:40 508000us";60.40;60.80;60.00;60.40
"2025-05-19 12:53:40 608000us";60.80;60.40;60.80;60.80
"2025-05-19 12:53:40 708000us";60.80;60.80;60.80;60.80
"2025-05-19 12:53:40 808000us";61.20;61.20;61.20;61.20
"2025-05-19 12:53:40 908000us";61.20;61.20;61.60;61.20
"2025-05-19 12:53:41 008000us";61.20;61.20;61.20;61.20
"2025-05-19 12:53:41 108000us";61.20;61.60;61.20;61.20
"2025-05-19 12:53:41 208000us";61.60;62.00;61.60;61.60
"2025-05-19 12:53:41 308000us";61.60;62.00;62.00;62.00
"2025-05-19 12:53:41 408000us";62.00;62.00;62.00;62.40
"2025-05-19 12:53:41 508000us";62.00;62.80;62.40;62.40
"2025-05-19 12:53:41 608000us";62.00;62.80;62.40;62.40
"2025-05-19 12:53:41 708000us";62.40;62.80;62.80;62.40
"2025-05-19 12:53:41 808000us";62.80;62.80;62.40;63.20
"2025-05-19 12:53:41 908000us";62.40;62.40;62.80;62.40
"2025-05-19 12:53:42 008000us";62.80;63.20;62.40;62.80
"2025-05-19 12:53:42 108000us";62.40;62.80;62.80;62.80
"2025-05-19 12:53:42 208000us";62.80;62.80;63.20;63.20
"2025-05-19 12:53:42 308000us";62.80;62.80;63.20;62.80
"2025-05-19 12:53:42 408000us";62.80;63.20;63.20;62.40
"2025-05-19 12:53:42 508000us";62.80;62.40;62.40;62.80
"2025-05-19 12:53:42 608000us";62.80;62.80;62.40;63.20
"2025-05-19 12:53:42 708000us";62.80;62.80;63.20;62.80
"2025-05-19 12:53:42 808000us";62.80;62.80;62.80;62.80
"2025-05-19 12:53:42 908000us";62.40;62.80;62.80;62.80
"2025-05-19 12:53:43 008000us";62.40;62.80;62.80;62.80
"2025-05-19 12:53:43 108000us";62.40;62.80;62.80;62.80
"2025-05-19 12:53:43 208000us";62.80;62.80;62.80;62.40
